ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
45;6;16208;377400640;503391;4159247;0.12102935940087232
45;7;16207;363803464;638200;4613348;0.13833771048704757
45;8;16196;350132696;473750;4343699;0.10906602874646701
45;9;16221;336540544;497410;4374163;0.11371546967957069
45;10;16218;322874704;510169;4401998;0.11589487319167342
46;0;0;322874704;0;0;0.0
46;1;16219;308962968;704661;4617697;0.1526000948091657
46;2;16199;295087640;510763;4320690;0.11821329463581048
46;3;16215;281070744;506779;4346964;0.11658228593565532
46;4;16223;267195432;539159;4495780;0.11992557465000511
46;5;16214;253261168;497589;4407117;0.11290578398531284
46;6;16207;239442320;506921;4424327;0.11457584396451709
46;7;16228;225567008;518721;4549040;0.11402867418180539
46;8;16201;211550112;789996;4943069;0.15981893030423003
46;9;16214;197674800;481253;4292637;0.11211127332686179
46;10;16208;495687632;532719;4561813;0.1167779126413117
47;0;0;495687632;0;0;0.0
47;1;16211;479267912;512049;4353033;0.11763039701284139
47;2;16218;462981968;619175;4493680;0.13778795997934878
47;3;16239;446761928;555446;4672414;0.11887773643345817
47;4;16208;430836616;483673;4363636;0.1108417384034782
47;5;16213;414605784;567297;4712322;0.12038587346110899
47;6;16198;398301104;598997;4641806;0.12904395401272695
47;7;16216;382099784;501796;4603928;0.1089930163981713
47;8;16207;365663976;464340;4456368;0.10419696039465322
