ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
39;7;13651;2011772136;225382090;836990021;0.26927691411508475
39;8;13500;1615356416;218651527;822486591;0.2658420567491051
39;9;13586;1424669536;222591680;829419287;0.2683705135494396
39;10;13574;2084462304;222003314;828192129;0.2680577443642911
40;0;0;2084462304;0;0;0.0
40;1;13687;1702641872;224686077;835599979;0.2688919131722477
40;2;13444;1286216880;217024217;814964682;0.2662989228777401
40;3;13657;1903682848;225107974;837761775;0.268701653283238
40;4;13661;1510771616;231199974;855066816;0.27038819618980514
40;5;13640;1749253312;220460512;832592040;0.26478815723484456
40;6;13686;1947299120;226556057;852238981;0.2658362995015362
40;7;13566;2073249976;218626415;829793681;0.2634708120897344
40;8;13562;1665516528;223057865;843276194;0.2645134139764415
40;9;13592;2064578808;225235974;845811982;0.2662955583431307
40;10;13546;1620027376;222200662;836157594;0.26574017098504044
41;0;0;1620027376;0;0;0.0
41;1;13649;1424731056;215803906;736677206;0.29294228767002195
41;2;13688;1462809936;232311920;854893630;0.27174365540657963
41;3;13585;1558788048;216934736;823704671;0.2633647029543189
41;4;13587;1443051392;224565288;837916152;0.2680044864441281
41;5;13578;1425089568;220293208;824829812;0.2670771652467867
41;6;13659;1358643936;229016362;842419604;0.27185545173993836
41;7;13699;1515795200;232206254;853930921;0.2719262744673465
41;8;13765;1597443824;232263058;852684842;0.2723902742955058
41;9;13605;1488734240;221297832;829145772;0.26689858342544864
41;10;13561;1532506240;226162728;840668763;0.2690271578462349
42;0;0;1532506240;0;0;0.0
42;1;13645;1340722816;225055003;834381205;0.269726836668139
42;2;13610;1938705136;221278917;829887732;0.2666371708697581
42;3;13836;1535089248;234180156;860611353;0.2721090712824933
42;4;13766;1913250528;232328600;857948831;0.27079540364802945
42;5;13623;1516326224;227073050;840957593;0.27001724211793876
42;6;13648;1768261440;222232579;830885097;0.26746487547122294
42;7;13613;1331115344;224101269;833902909;0.26873784295672726
42;8;13697;1753288000;227819305;843660478;0.270036716120771
42;9;13622;1368932176;222027399;826994709;0.2684749933508946
42;10;13704;1968980144;222099057;834056625;0.2662877439526363
43;0;0;1968980144;0;0;0.0
43;1;13612;1281816584;227153604;847078556;0.2681612022769704
43;2;13729;1603783504;228167136;847584449;0.2691969352071017
43;3;13646;1659033184;224931789;836443279;0.26891457513881223
43;4;13690;1639521760;229104332;840965374;0.27243016072145676
43;5;13709;1601713616;221009889;825423974;0.2677531740797245
43;6;13719;1850941616;226895412;841776759;0.26954345029618476
43;7;13698;2070724384;224153068;836088450;0.26809731434515094
43;8;13657;1366409760;226276539;838172325;0.26996422125963176
43;9;13603;1609033376;221620773;826382938;0.26818169012100296
43;10;13689;1699076416;226695430;840100891;0.2698431014995793
44;0;0;1699076416;0;0;0.0
44;1;13600;1560513776;222442604;830755501;0.2677594114420435
44;2;13773;1286920288;229312673;847842012;0.2704662776253178
44;3;13698;1365451240;225677636;835816744;0.2700085127751401
44;4;13879;2166126816;236139915;858604189;0.27502767634412273
